"CLAVE","CVE_EST","NOMBRE","MUNICIPIO","SITUACION","Latitud","Longitud","Altitud"
30219,"ver","Puente Enriquez (CFE)","Atzalan","Suspendida",19.9225,-97.22055556,559
30220,"ver","Quebrache","Tampico Alto","Operando",21.97666667,-97.99083333,16
30221,"ver","San Juan Evangelista (SMN)","San Juan Evangelista","Suspendida",17.88333333,-95.15,18
30222,"ver","Santa Ana","Alto Lucero De Guti?rrez Barrios","Suspendida",19.88,-96.50333333,30
30223,"ver","Sinapa De Abajo","Angel R. Cabada","Suspendida",18.64027778,-95.40138889,35
30224,"ver","Jesús Carranza","Jesús Carranza","Operando",17.42916667,-95.01944444,33
30225,"ver","Paso Del Macho","Paso Del Macho","Suspendida",18.975,-96.71388889,485
30226,"ver","Milcahual","Ixhuatlˇn De Madero","Operando",20.84916667,-98.06166667,306
30227,"ver","Tuxpango","Ixtaczoquitlˇn","Suspendida",18.81666667,-97.01666667,839
30228,"ver","Jalapa De Enriquez I","Xalapa","Suspendida",19.51805556,-96.89833333,1365
30229,"ver","Tuxpam De Rodriguez Cano (SMN)","Tuxpan","Suspendida",20.94722222,-97.44444444,17
30230,"ver","Naolinco Ac","Naolinco","Operando",19.65055556,-96.87361111,1535
30231,"ver","San Joaquin (CFE)","Altotonga","Suspendida",19.79305556,-97.04194444,1659
30238,"ver","Pacho Viejo","Coatepec","Operando",19.49666667,-96.91805556,1383
30240,"ver","Las Badeas","El Higo","Suspendida",21.74,-98.41138889,278
30241,"ver","Miradores","Emiliano Zapata","Suspendida",19.46527778,-96.78611111,942
30242,"ver","Mata De Chavez","Tampico Alto","Suspendida",22.10916667,-97.8425,3
30244,"ver","Placetas","Tempoal","Suspendida",21.59666667,-98.36388889,64
30245,"ver","San Luciano","Ozuluama De Mascareœas","Suspendida",21.855,-97.77111111,56
30248,"ver","Pb1 La Cangrejera","Las Choapas","Operando",17.87277778,-94.21027778,10
30255,"ver","El Mirador","Pˇnuco","Suspendida",22.33222222,-98.41055556,29
30256,"ver","E.T.A. 073 Saladero","Tamal≠n","Suspendida",21.42472222,-97.54333333,3
30257,"ver","E.T.A. 155 Ursulo Galvan","Ursulo Galvˇn","Suspendida",19.40972222,-96.36111111,13
30259,"ver","San Jose De Abajo","Cuitlˇhuac","Suspendida",18.77527778,-96.77833333,396
30260,"ver","Tantavil","Tempoal","Suspendida",21.44916667,-98.41,45
30261,"ver","E.T.A. 175 Tlacolula","Chicontepec","Suspendida",20.91666667,-98.16666667,640
30262,"ver","Pb2 La Cangrejera","Moloacˇn","Operando",17.95444444,-94.25388889,43
30263,"ver","Alvarado (OBS)","Alvarado","Suspendida",18.76666667,-95.76666667,17
30264,"ver","Tierra Blanca (DGE)","Tierra Blanca","Operando",18.45,-96.3625,65
30265,"ver","Cedillo","Uxpanapa","Suspendida",17.25,-94.6125,68
30266,"ver","El Diamante","Actopan","Operando",19.45,-96.54416667,146
30267,"ver","La Concepcion","Jilotepec","Operando",19.60472222,-96.9,1000
